CountryCode,Prefix,Length,OperatorId,OperatorName,Regions
1,352484,10,,,US
1,352485,10,,,US
1,352487,10,,,US
1,352488,10,,,US
1,352481,10,,,US
1,352483,10,,,US
1,352486,10,,,US
1,352489,10,,,US
1,352490,10,,,US
1,352493,10,,,US
1,352491,10,,,US
1,352492,10,,,US
1,352494,10,,,US
1,352496,10,,,US
1,352497,10,,,US
1,352499,10,,,US
1,352495,10,,,US
1,352498,10,,,US
1,352500,10,,,US
1,352501,10,,,US
1,352502,10,,,US
1,352504,10,,,US
1,352506,10,,,US
1,352507,10,,,US
1,352509,10,,,US
1,352503,10,,,US
1,352505,10,,,US
1,352508,10,,,US
1,352510,10,,,US
1,352511,10,,,US
1,352512,10,,,US
1,352513,10,,,US
1,352514,10,,,US
1,352515,10,,,US
1,352516,10,,,US
1,352517,10,,,US
1,352519,10,,,US
1,352518,10,,,US
1,352520,10,,,US
1,352522,10,,,US
1,352524,10,,,US
1,352525,10,,,US
1,352526,10,,,US
1,352527,10,,,US
1,352529,10,,,US
1,352521,10,,,US
1,352523,10,,,US
1,352528,10,,,US
1,352530,10,,,US
1,352531,10,,,US
1,352532,10,,,US
1,352533,10,,,US
1,352534,10,,,US
1,352535,10,,,US
1,352537,10,,,US
1,352538,10,,,US
1,352539,10,,,US
1,352550,10,,,US
1,352551,10,,,US
1,352552,10,,,US
1,352553,10,,,US
1,352554,10,,,US
1,352555,10,,,US
1,352557,10,,,US
1,352558,10,,,US
1,352559,10,,,US
1,352536,10,,,US
1,352540,10,,,US
1,352544,10,,,US
1,352541,10,,,US
1,352545,10,,,US
1,352546,10,,,US
1,352547,10,,,US
1,352548,10,,,US
1,352549,10,,,US
1,352542,10,,,US
1,352543,10,,,US
1,352556,10,,,US
1,352560,10,,,US
1,352561,10,,,US
1,352562,10,,,US
1,352565,10,,,US
1,352566,10,,,US
1,352563,10,,,US
1,352564,10,,,US
1,352567,10,,,US
1,352568,10,,,US
1,352569,10,,,US
1,35257,10,,,US
1,352580,10,,,US
1,352581,10,,,US
1,352582,10,,,US
1,352584,10,,,US
1,352585,10,,,US
1,352586,10,,,US
1,352587,10,,,US
1,352583,10,,,US
1,352588,10,,,US
1,352589,10,,,US
1,352590,10,,,US
1,352591,10,,,US
1,352592,10,,,US
1,352594,10,,,US
1,352596,10,,,US
1,352597,10,,,US
1,352598,10,,,US
1,352599,10,,,US
1,352593,10,,,US
1,352595,10,,,US
1,35260,10,,,US
1,35264,10,,,US
1,35265,10,,,US
1,352610,10,,,US
1,352611,10,,,US
1,352612,10,,,US
1,352613,10,,,US
1,352614,10,,,US
1,352615,10,,,US
1,352616,10,,,US
1,352617,10,,,US
1,352618,10,,,US
1,352619,10,,,US
1,352620,10,,,US
1,352622,10,,,US
1,352624,10,,,US
1,352629,10,,,US
1,352621,10,,,US
1,352628,10,,,US
1,352623,10,,,US
1,352626,10,,,US
1,352627,10,,,US
1,352625,10,,,US
1,352630,10,,,US
1,352631,10,,,US
1,352632,10,,,US
1,352633,10,,,US
1,352634,10,,,US
1,352635,10,,,US
1,352636,10,,,US
1,352638,10,,,US
1,352639,10,,,US
1,352637,10,,,US
1,352660,10,,,US
1,352661,10,,,US
1,352662,10,,,US
1,352663,10,,,US
1,352664,10,,,US
1,352665,10,,,US
1,352667,10,,,US
1,352668,10,,,US
1,352666,10,,,US
1,352669,10,,,US
1,352670,10,,,US
1,352673,10,,,US
1,352674,10,,,US
1,352675,10,,,US
1,352676,10,,,US
1,352677,10,,,US
1,352678,10,,,US
1,352679,10,,,US
1,352671,10,,,US
1,352672,10,,,US
1,352872,10,,,US
1,352680,10,,,US
1,352681,10,,,US
1,352682,10,,,US
1,352685,10,,,US
1,352689,10,,,US
1,352683,10,,,US
1,352684,10,,,US
1,352686,10,,,US
1,352688,10,,,US
1,352687,10,,,US
1,352690,10,,,US
1,352694,10,,,US
1,352691,10,,,US
1,352692,10,,,US
1,352693,10,,,US
1,352695,10,,,US
1,352696,10,,,US
1,352697,10,,,US
1,352698,10,,,US
1,352699,10,,,US
1,35270,10,,,US
1,35271,10,,,US
1,35276,10,,,US
1,35277,10,,,US
1,352720,10,,,US
1,352721,10,,,US
1,352722,10,,,US
1,352723,10,,,US
1,352724,10,,,US
1,352725,10,,,US
1,352727,10,,,US
1,352729,10,,,US
1,352726,10,,,US
1,352728,10,,,US
1,352730,10,,,US
1,352731,10,,,US
1,352733,10,,,US
1,352734,10,,,US
1,352736,10,,,US
1,352737,10,,,US
1,352738,10,,,US
1,352739,10,,,US
1,352732,10,,,US
1,352735,10,,,US
1,352740,10,,,US
1,352741,10,,,US
1,352743,10,,,US
1,352744,10,,,US
1,352745,10,,,US
1,352746,10,,,US
1,352747,10,,,US
1,352749,10,,,US
1,352742,10,,,US
1,352748,10,,,US
1,352750,10,,,US
1,352751,10,,,US
1,352753,10,,,US
1,352752,10,,,US
1,352755,10,,,US
1,352756,10,,,US
1,352757,10,,,US
1,352758,10,,,US
1,352759,10,,,US
1,352754,10,,,US
1,352780,10,,,US
1,352781,10,,,US
1,352782,10,,,US
1,352783,10,,,US
1,352784,10,,,US
1,352785,10,,,US
1,352786,10,,,US
1,352788,10,,,US
1,352787,10,,,US
1,352789,10,,,US
1,352790,10,,,US
1,352791,10,,,US
1,352792,10,,,US
1,352798,10,,,US
1,352793,10,,,US
1,352794,10,,,US
1,352795,10,,,US
1,352796,10,,,US
1,352797,10,,,US
1,352799,10,,,US
1,35280,10,,,US
1,35281,10,,,US
1,35288,10,,,US
1,35289,10,,,US
1,352820,10,,,US
1,352822,10,,,US
1,352823,10,,,US
1,352824,10,,,US
1,352825,10,,,US
1,352826,10,,,US
1,352827,10,,,US
1,352828,10,,,US
1,352829,10,,,US
1,352821,10,,,US
1,352830,10,,,US
1,352831,10,,,US
1,352832,10,,,US
1,352833,10,,,US
1,352834,10,,,US
1,352836,10,,,US
1,352837,10,,,US
1,352838,10,,,US
1,352839,10,,,US
1,352835,10,,,US
1,352840,10,,,US
1,352841,10,,,US
1,352842,10,,,US
1,352843,10,,,US
1,352844,10,,,US
1,352845,10,,,US
1,352846,10,,,US
1,352847,10,,,US
1,352848,10,,,US
1,352849,10,,,US
1,352850,10,,,US
1,352851,10,,,US
1,352852,10,,,US
1,352853,10,,,US
1,352855,10,,,US
1,352856,10,,,US
1,352857,10,,,US
1,352858,10,,,US
1,352859,10,,,US
1,352854,10,,,US
1,352860,10,,,US
1,352861,10,,,US
1,352867,10,,,US
1,352862,10,,,US
1,352863,10,,,US
1,352864,10,,,US
1,352865,10,,,US
1,352866,10,,,US
1,352868,10,,,US
1,352869,10,,,US
1,352870,10,,,US
1,352871,10,,,US
1,352874,10,,,US
1,352875,10,,,US
1,352876,10,,,US
1,352877,10,,,US
1,352878,10,,,US
1,352879,10,,,US
1,352873,10,,,US
1,35290,10,,,US
1,35291,10,,,US
1,35292,10,,,US
1,35293,10,,,US
1,35294,10,,,US
1,35296,10,,,US
1,35297,10,,,US
1,35298,10,,,US
1,35299,10,,,US
1,352950,10,,,US
1,352951,10,,,US
1,352952,10,,,US
1,352953,10,,,US
1,352954,10,,,US
1,352956,10,,,US
1,352957,10,,,US
1,352958,10,,,US
1,352959,10,,,US
1,352955,10,,,US
1,3542,10,,,CA
1,3543,10,,,CA
1,3544,10,,,CA
1,3545,10,,,CA
1,3546,10,,,CA
1,3547,10,,,CA
1,3548,10,,,CA
1,3549,10,,,CA
1,36020,10,,,US
1,360210,10,,,US
1,360211,10,,,US
1,360212,10,,,US
1,360214,10,,,US
1,360215,10,,,US
1,360216,10,,,US
1,360217,10,,,US
1,360218,10,,,US
1,360219,10,,,US
1,360213,10,,,US
1,360220,10,,,US
1,360222,10,,,US
1,360223,10,,,US
1,360224,10,,,US
1,360226,10,,,US
1,360227,10,,,US
1,360228,10,,,US
1,360229,10,,,US
1,360221,10,,,US
1,360321,10,,,US
1,360225,10,,,US
1,360230,10,,,US
1,360231,10,,,US
1,360232,10,,,US
1,360233,10,,,US
1,360234,10,,,US
1,360235,10,,,US
1,360237,10,,,US
1,360238,10,,,US
1,360239,10,,,US
1,360236,10,,,US
1,360240,10,,,US
1,360241,10,,,US
1,360242,10,,,US
1,360243,10,,,US
1,360244,10,,,US
1,360245,10,,,US
1,360246,10,,,US
1,360247,10,,,US
1,360248,10,,,US
1,360249,10,,,US
1,360250,10,,,US
1,360251,10,,,US
1,360252,10,,,US
1,360255,10,,,US
1,360253,10,,,US
1,360254,10,,,US
1,360256,10,,,US
1,360258,10,,,US
1,360257,10,,,US
1,360259,10,,,US
1,360260,10,,,US
1,360261,10,,,US
1,360265,10,,,US
1,360266,10,,,US
1,360267,10,,,US
1,360269,10,,,US
1,360262,10,,,US
1,360263,10,,,US
1,360264,10,,,US
1,360268,10,,,US
1,360270,10,,,US
1,360271,10,,,US
1,360272,10,,,US
1,360276,10,,,US
1,360277,10,,,US
1,360278,10,,,US
1,360273,10,,,US
1,360274,10,,,US
1,360275,10,,,US
1,360279,10,,,US
1,360280,10,,,US
1,360282,10,,,US
1,360283,10,,,US
1,360284,10,,,US
1,360285,10,,,US
1,360286,10,,,US
1,360287,10,,,US
1,360288,10,,,US
1,360281,10,,,US
1,360289,10,,,US
1,360290,10,,,US
1,360291,10,,,US
1,360294,10,,,US
1,360295,10,,,US
1,360296,10,,,US
1,360298,10,,,US
1,360292,10,,,US
1,360293,10,,,US
1,360299,10,,,US
1,360297,10,,,US
1,360300,10,,,US
1,360301,10,,,US
1,360302,10,,,US
1,360303,10,,,US
1,360304,10,,,US
1,360305,10,,,US
1,360308,10,,,US
1,360309,10,,,US
1,360306,10,,,US
1,360307,10,,,US
1,360310,10,,,US
1,360311,10,,,US
1,360312,10,,,US
1,360313,10,,,US
1,360315,10,,,US
1,360316,10,,,US
1,360317,10,,,US
1,360319,10,,,US
1,360314,10,,,US
1,360318,10,,,US
1,360320,10,,,US
1,360322,10,,,US
1,360323,10,,,US
1,360324,10,,,US
1,360325,10,,,US
1,360327,10,,,US
1,360328,10,,,US
1,360329,10,,,US
1,360326,10,,,US
1,360330,10,,,US
1,360331,10,,,US
1,360332,10,,,US
1,360333,10,,,US
1,360334,10,,,US
1,360337,10,,,US
1,360338,10,,,US
1,360339,10,,,US
1,360335,10,,,US
1,360835,10,,,US
1,360336,10,,,US
1,360340,10,,,US
1,360342,10,,,US
1,360343,10,,,US
1,360344,10,,,US
1,360345,10,,,US
1,360346,10,,,US
1,360347,10,,,US
1,360348,10,,,US
1,360349,10,,,US
1,360341,10,,,US
1,360350,10,,,US
1,360352,10,,,US
1,360357,10,,,US
1,360351,10,,,US
1,360353,10,,,US
1,360355,10,,,US
1,360356,10,,,US
1,360358,10,,,US
1,360359,10,,,US
1,360354,10,,,US
1,36036,10,,,US
1,360370,10,,,US
1,360372,10,,,US
1,360375,10,,,US
1,360371,10,,,US
1,360373,10,,,US
1,360377,10,,,US
1,360374,10,,,US
1,360376,10,,,US
1,360378,10,,,US
1,360379,10,,,US
1,360380,10,,,US
1,360384,10,,,US
1,360381,10,,,US
1,360382,10,,,US
1,360383,10,,,US
1,360386,10,,,US
1,360388,10,,,US
1,360389,10,,,US
1,360385,10,,,US
1,360387,10,,,US
1,360390,10,,,US
1,360391,10,,,US
1,360393,10,,,US
1,360395,10,,,US
1,360396,10,,,US
1,360399,10,,,US
1,360392,10,,,US
1,360398,10,,,US
1,360394,10,,,US
1,360397,10,,,US
1,360400,10,,,US
1,360401,10,,,US
1,360404,10,,,US
1,360405,10,,,US
1,360406,10,,,US
1,360407,10,,,US
1,360408,10,,,US
1,360409,10,,,US
1,360402,10,,,US
1,360403,10,,,US
1,360410,10,,,US
1,360411,10,,,US
1,360415,10,,,US
1,360412,10,,,US
1,360413,10,,,US
1,360414,10,,,US
1,360416,10,,,US
1,360419,10,,,US
1,360417,10,,,US
1,360477,10,,,US
1,360418,10,,,US
1,360420,10,,,US
1,360421,10,,,US
1,360422,10,,,US
1,360429,10,,,US
1,360423,10,,,US
1,360425,10,,,US
1,360424,10,,,US
1,360428,10,,,US
1,360426,10,,,US
1,360427,10,,,US
1,360430,10,,,US
1,360431,10,,,US
1,360434,10,,,US
1,360439,10,,,US
1,360432,10,,,US
1,360433,10,,,US
1,360435,10,,,US
1,360436,10,,,US
1,360437,10,,,US
1,360438,10,,,US
1,360440,10,,,US
1,360441,10,,,US
1,360442,10,,,US
1,360443,10,,,US
1,360444,10,,,US
1,360445,10,,,US
1,360447,10,,,US
1,360446,10,,,US
1,360448,10,,,US
1,360449,10,,,US
1,360450,10,,,US
1,360451,10,,,US
1,360453,10,,,US
1,360454,10,,,US
1,360455,10,,,US
1,360456,10,,,US
1,360452,10,,,US
1,360457,10,,,US
1,360458,10,,,US
1,360459,10,,,US
1,360460,10,,,US
1,360461,10,,,US
1,360462,10,,,US
1,360463,10,,,US
1,360464,10,,,US
1,360465,10,,,US
1,360467,10,,,US
1,360469,10,,,US
1,360466,10,,,US
1,360468,10,,,US
1,360470,10,,,US
1,360471,10,,,US
1,360472,10,,,US
1,360473,10,,,US
1,360476,10,,,US
1,360478,10,,,US
1,360474,10,,,US
1,360475,10,,,US
1,360479,10,,,US
1,360480,10,,,US
1,360481,10,,,US
1,360483,10,,,US
1,360484,10,,,US
1,360485,10,,,US
1,360486,10,,,US
1,360488,10,,,US
1,360489,10,,,US
1,360482,10,,,US
1,360487,10,,,US
1,360490,10,,,US
1,360492,10,,,US
1,360494,10,,,US
1,360495,10,,,US
1,360497,10,,,US
1,360498,10,,,US
1,360499,10,,,US
1,360491,10,,,US
1,360493,10,,,US
1,360496,10,,,US
1,360500,10,,,US
1,360502,10,,,US
1,360503,10,,,US
1,360504,10,,,US
1,360505,10,,,US
1,360506,10,,,US
1,360507,10,,,US
1,360508,10,,,US
1,360509,10,,,US
1,360501,10,,,US
1,360510,10,,,US
1,360511,10,,,US
1,360512,10,,,US
1,360515,10,,,US
1,360516,10,,,US
1,360517,10,,,US
1,360518,10,,,US
1,360519,10,,,US
1,360513,10,,,US
1,360514,10,,,US
1,360520,10,,,US
1,360522,10,,,US
1,360523,10,,,US
1,360525,10,,,US
1,360526,10,,,US
1,360529,10,,,US
1,360521,10,,,US
1,360524,10,,,US
1,360527,10,,,US
1,360528,10,,,US
1,360530,10,,,US
1,360531,10,,,US
1,360534,10,,,US
1,360535,10,,,US
1,360536,10,,,US
1,360539,10,,,US
1,360532,10,,,US
1,360533,10,,,US
1,360537,10,,,US
1,360538,10,,,US
1,360540,10,,,US
1,360541,10,,,US
1,360542,10,,,US
1,360543,10,,,US
1,360544,10,,,US
1,360545,10,,,US
1,360547,10,,,US
1,360548,10,,,US
1,360549,10,,,US
1,360546,10,,,US
1,36055,10,,,US
1,360560,10,,,US
1,360561,10,,,US
1,360562,10,,,US
1,360564,10,,,US
1,360565,10,,,US
1,360569,10,,,US
1,360563,10,,,US
1,360568,10,,,US
1,360566,10,,,US
1,360567,10,,,US
1,360570,10,,,US
1,360571,10,,,US
1,360573,10,,,US
1,360574,10,,,US
1,360576,10,,,US
1,360572,10,,,US
1,360575,10,,,US
1,360577,10,,,US
1,360578,10,,,US
1,360579,10,,,US
1,360580,10,,,US
1,360581,10,,,US
1,360583,10,,,US
1,360585,10,,,US
1,360586,10,,,US
1,360587,10,,,US
1,360589,10,,,US
1,360582,10,,,US
1,360584,10,,,US
1,360588,10,,,US
1,360590,10,,,US
1,360591,10,,,US
1,360592,10,,,US
1,360593,10,,,US
1,360594,10,,,US
1,360595,10,,,US
1,360596,10,,,US
1,360597,10,,,US
1,360598,10,,,US
1,360599,10,,,US
1,360600,10,,,US
1,360601,10,,,US
1,360602,10,,,US
1,360603,10,,,US
1,360605,10,,,US
1,360606,10,,,US
1,360607,10,,,US
1,360608,10,,,US
1,360609,10,,,US
1,360604,10,,,US
1,360610,10,,,US
1,360611,10,,,US
1,360612,10,,,US
1,360614,10,,,US
1,360615,10,,,US
1,360616,10,,,US
1,360617,10,,,US
1,360618,10,,,US
1,360619,10,,,US
1,360613,10,,,US
1,360620,10,,,US
1,360621,10,,,US
1,360622,10,,,US
1,360623,10,,,US
1,360624,10,,,US
1,360625,10,,,US
1,360626,10,,,US
1,360627,10,,,US
1,360628,10,,,US
1,360629,10,,,US
1,360630,10,,,US
1,360631,10,,,US
1,360632,10,,,US
1,360633,10,,,US
1,360634,10,,,US
1,360637,10,,,US
1,360638,10,,,US
1,360639,10,,,US
1,360635,10,,,US
1,360636,10,,,US
1,360640,10,,,US
1,360641,10,,,US
1,360643,10,,,US
1,360644,10,,,US
1,360645,10,,,US
1,360646,10,,,US
1,360648,10,,,US
1,360649,10,,,US
1,360642,10,,,US
1,360647,10,,,US
1,360650,10,,,US
1,360651,10,,,US
1,360653,10,,,US
1,360657,10,,,US
1,360658,10,,,US
1,360659,10,,,US
1,360652,10,,,US
1,360654,10,,,US
1,360655,10,,,US
1,360656,10,,,US
1,360660,10,,,US
1,360661,10,,,US
1,360662,10,,,US
1,360663,10,,,US
1,360664,10,,,US
1,360667,10,,,US
1,360669,10,,,US
1,360665,10,,,US
1,360666,10,,,US
1,360668,10,,,US
1,360670,10,,,US
1,360672,10,,,US
1,360674,10,,,US
1,360677,10,,,US
1,360671,10,,,US
1,360676,10,,,US
1,360673,10,,,US
1,360675,10,,,US
1,360679,10,,,US
1,360678,10,,,US
1,360680,10,,,US
1,360682,10,,,US
1,360684,10,,,US
1,360685,10,,,US
1,360688,10,,,US
1,360689,10,,,US
1,360681,10,,,US
1,360683,10,,,US
1,360686,10,,,US
1,360687,10,,,US
1,360690,10,,,US
1,360691,10,,,US
1,360692,10,,,US
1,360698,10,,,US
1,360693,10,,,US
1,360694,10,,,US
1,360695,10,,,US
1,360696,10,,,US
1,360699,10,,,US
1,360697,10,,,US
1,360700,10,,,US
1,360702,10,,,US
1,360703,10,,,US
1,360706,10,,,US
1,360708,10,,,US
1,360701,10,,,US
1,360704,10,,,US
1,360705,10,,,US
1,360709,10,,,US
1,360707,10,,,US
1,360710,10,,,US
1,360711,10,,,US
1,360712,10,,,US
1,360717,10,,,US
1,360719,10,,,US
1,360713,10,,,US
1,360718,10,,,US
1,360714,10,,,US
1,360715,10,,,US
1,360716,10,,,US
1,36072,10,,,US
1,360730,10,,,US
1,360731,10,,,US
1,360732,10,,,US
1,360733,10,,,US
1,360734,10,,,US
1,360738,10,,,US
1,360739,10,,,US
1,360735,10,,,US
1,360737,10,,,US
1,360736,10,,,US
1,360740,10,,,US
1,360748,10,,,US
1,360741,10,,,US
1,360742,10,,,US
1,360743,10,,,US
1,360744,10,,,US
1,360745,10,,,US
1,360746,10,,,US
1,360747,10,,,US
1,360749,10,,,US
1,360750,10,,,US
1,360751,10,,,US
1,360758,10,,,US
1,360759,10,,,US
1,360752,10,,,US
1,360756,10,,,US
1,360753,10,,,US
1,360754,10,,,US
1,360755,10,,,US
1,360757,10,,,US
1,360760,10,,,US
1,360761,10,,,US
1,360762,10,,,US
1,360763,10,,,US
1,360764,10,,,US
1,360766,10,,,US
1,360767,10,,,US
1,360768,10,,,US
1,360765,10,,,US
1,360769,10,,,US
1,360770,10,,,US
1,360771,10,,,US
1,360772,10,,,US
1,360774,10,,,US
1,360775,10,,,US
1,360776,10,,,US
1,360777,10,,,US
1,360773,10,,,US
1,360778,10,,,US
1,360779,10,,,US
1,360780,10,,,US
1,360781,10,,,US
1,360783,10,,,US
1,360784,10,,,US
1,360787,10,,,US
1,360788,10,,,US
1,360782,10,,,US
1,360792,10,,,US
1,360785,10,,,US
1,360786,10,,,US
1,360789,10,,,US
1,360790,10,,,US
1,360796,10,,,US
1,360797,10,,,US
1,360798,10,,,US
1,360799,10,,,US
1,360791,10,,,US
1,360793,10,,,US
1,360794,10,,,US
1,360795,10,,,US
1,360800,10,,,US
1,360801,10,,,US
1,360803,10,,,US
1,360804,10,,,US
1,360806,10,,,US
1,360808,10,,,US
1,360809,10,,,US
1,360802,10,,,US
1,360805,10,,,US
1,360807,10,,,US
1,360810,10,,,US
1,360811,10,,,US
1,360812,10,,,US
1,360813,10,,,US
1,360814,10,,,US
1,360815,10,,,US
1,360817,10,,,US
1,360818,10,,,US
1,360819,10,,,US
1,360816,10,,,US
1,360820,10,,,US
1,360821,10,,,US
1,360822,10,,,US
1,360824,10,,,US
1,360826,10,,,US
1,360827,10,,,US
1,360823,10,,,US
1,360828,10,,,US
1,360825,10,,,US
1,360829,10,,,US
1,360830,10,,,US
1,360831,10,,,US
1,360836,10,,,US
1,360837,10,,,US
1,360838,10,,,US
1,360839,10,,,US
1,360832,10,,,US
1,360833,10,,,US
1,360834,10,,,US
1,360840,10,,,US
1,360841,10,,,US
1,360842,10,,,US
1,360843,10,,,US
1,360844,10,,,US
1,360845,10,,,US
1,360846,10,,,US
1,360847,10,,,US
1,360849,10,,,US
1,360848,10,,,US
1,360850,10,,,US
1,360851,10,,,US
1,360854,10,,,US
1,360857,10,,,US
1,360858,10,,,US
1,360859,10,,,US
1,360852,10,,,US
1,360853,10,,,US
1,360855,10,,,US
1,360856,10,,,US
1,360860,10,,,US
1,360861,10,,,US
1,360862,10,,,US
1,360865,10,,,US
1,360868,10,,,US
1,360869,10,,,US
1,360863,10,,,US
1,360864,10,,,US
1,360866,10,,,US
1,360867,10,,,US
1,360870,10,,,US
1,360878,10,,,US
1,360871,10,,,US
1,360874,10,,,US
1,360876,10,,,US
1,360872,10,,,US
1,360873,10,,,US
1,360879,10,,,US
1,360875,10,,,US
1,360877,10,,,US
1,360880,10,,,US
1,360881,10,,,US
1,360884,10,,,US
1,360888,10,,,US
1,360889,10,,,US
1,360882,10,,,US
1,360883,10,,,US
1,360885,10,,,US
1,360886,10,,,US
1,360887,10,,,US
1,360890,10,,,US
1,360897,10,,,US
1,360898,10,,,US
1,360899,10,,,US
1,360891,10,,,US
1,360892,10,,,US
1,360896,10,,,US
1,360893,10,,,US
1,360894,10,,,US
1,360895,10,,,US
1,360900,10,,,US
1,360903,10,,,US
1,360905,10,,,US
1,360907,10,,,US
1,360908,10,,,US
1,360901,10,,,US
1,360904,10,,,US
1,360906,10,,,US
1,360909,10,,,US
1,360902,10,,,US
1,360910,10,,,US
1,360911,10,,,US
1,360912,10,,,US
1,360913,10,,,US
1,360914,10,,,US
1,360916,10,,,US
1,360917,10,,,US
1,360918,10,,,US
1,360919,10,,,US
1,360915,10,,,US
1,360920,10,,,US
1,360921,10,,,US
1,360922,10,,,US
1,360924,10,,,US
1,360925,10,,,US
1,360926,10,,,US
1,360927,10,,,US
1,360928,10,,,US
1,360929,10,,,US
1,360923,10,,,US
1,360943,10,,,US
1,360930,10,,,US
1,360931,10,,,US
1,360932,10,,,US
1,360933,10,,,US
1,360934,10,,,US
1,360935,10,,,US
1,360936,10,,,US
1,360937,10,,,US
1,360938,10,,,US
1,360939,10,,,US
1,360940,10,,,US
1,360941,10,,,US
1,360946,10,,,US
1,360947,10,,,US
1,360948,10,,,US
1,360949,10,,,US
1,360942,10,,,US
1,360944,10,,,US
1,360945,10,,,US
1,360950,10,,,US
1,360951,10,,,US
1,360952,10,,,US
1,360953,10,,,US
1,360954,10,,,US
1,360955,10,,,US
1,360957,10,,,US
1,360958,10,,,US
1,360959,10,,,US
1,360960,10,,,US
1,360961,10,,,US
1,360962,10,,,US
1,360963,10,,,US
1,360964,10,,,US
1,360965,10,,,US
1,360967,10,,,US
1,360968,10,,,US
1,360969,10,,,US
1,360956,10,,,US
1,360966,10,,,US
1,36097,10,,,US
1,360980,10,,,US
1,360981,10,,,US
1,360982,10,,,US
1,360983,10,,,US
1,360984,10,,,US
1,360985,10,,,US
1,360986,10,,,US
1,360987,10,,,US
1,360989,10,,,US
1,360988,10,,,US
1,360990,10,,,US
1,360992,10,,,US
1,360994,10,,,US
1,360995,10,,,US
1,360996,10,,,US
1,360997,10,,,US
1,360998,10,,,US
1,360999,10,,,US
1,360991,10,,,US
1,360993,10,,,US
1,36120,10,,,US
1,36121,10,,,US
1,36123,10,,,US
1,36125,10,,,US
1,36126,10,,,US
1,361220,10,,,US
1,361221,10,,,US
1,361222,10,,,US
1,361223,10,,,US
1,361224,10,,,US
1,361226,10,,,US
1,361227,10,,,US
1,361228,10,,,US
1,361229,10,,,US
1,361225,10,,,US
1,361240,10,,,US
1,361243,10,,,US
1,361244,10,,,US
1,361245,10,,,US
1,361246,10,,,US
1,361247,10,,,US
1,361248,10,,,US
1,361249,10,,,US
1,361241,10,,,US
1,361242,10,,,US
1,361270,10,,,US
1,361271,10,,,US
1,361272,10,,,US
1,361273,10,,,US
1,361274,10,,,US
1,361276,10,,,US
1,361277,10,,,US
1,361278,10,,,US
1,361275,10,,,US
1,361279,10,,,US
1,361280,10,,,US
1,361281,10,,,US
1,361282,10,,,US
1,361283,10,,,US
1,361284,10,,,US
1,361285,10,,,US
1,361286,10,,,US
1,361287,10,,,US
1,361288,10,,,US
1,361289,10,,,US
1,361290,10,,,US
1,361291,10,,,US
1,361292,10,,,US
1,361294,10,,,US
1,361295,10,,,US
1,361296,10,,,US
1,361297,10,,,US
1,361298,10,,,US
1,361293,10,,,US
1,361299,10,,,US
1,36130,10,,,US
1,36131,10,,,US
1,36137,10,,,US
1,361320,10,,,US
1,361321,10,,,US
1,361322,10,,,US
1,361323,10,,,US
1,361324,10,,,US
1,361326,10,,,US
1,361327,10,,,US
1,361328,10,,,US
1,361329,10,,,US
1,361325,10,,,US
1,361330,10,,,US
1,361331,10,,,US
1,361332,10,,,US
1,361333,10,,,US
1,361335,10,,,US
1,361336,10,,,US
1,361337,10,,,US
1,361338,10,,,US
1,361339,10,,,US
1,361334,10,,,US
1,361340,10,,,US
1,361341,10,,,US
1,361342,10,,,US
1,361343,10,,,US
1,361344,10,,,US
1,361345,10,,,US
1,361346,10,,,US
1,361347,10,,,US
1,361349,10,,,US
1,361350,10,,,US
1,361351,10,,,US
1,361352,10,,,US
1,361353,10,,,US
1,361354,10,,,US
1,361355,10,,,US
1,361356,10,,,US
1,361357,10,,,US
1,361359,10,,,US
1,361348,10,,,US
1,361358,10,,,US
1,361360,10,,,US
1,361361,10,,,US
1,361363,10,,,US
1,361365,10,,,US
1,361366,10,,,US
1,361367,10,,,US
1,361368,10,,,US
1,361369,10,,,US
1,361362,10,,,US
1,361364,10,,,US
1,361380,10,,,US
1,361381,10,,,US
1,361382,10,,,US
1,361383,10,,,US
1,361385,10,,,US
1,361386,10,,,US
1,361388,10,,,US
1,361389,10,,,US
1,361384,10,,,US
1,361387,10,,,US
1,361390,10,,,US
1,361391,10,,,US
1,361392,10,,,US
1,361393,10,,,US
1,361395,10,,,US
1,361397,10,,,US
1,361398,10,,,US
1,361399,10,,,US
1,361394,10,,,US
1,361396,10,,,US
1,36140,10,,,US
1,36141,10,,,US
1,36142,10,,,US
1,36143,10,,,US
1,36145,10,,,US
1,36146,10,,,US
1,36147,10,,,US
1,36149,10,,,US
1,361440,10,,,US
1,361441,10,,,US
1,361442,10,,,US
1,361443,10,,,US
1,361444,10,,,US
1,361445,10,,,US
1,361446,10,,,US
1,361447,10,,,US
1,361448,10,,,US
1,361449,10,,,US
1,361480,10,,,US
1,361481,10,,,US
1,361482,10,,,US
1,361483,10,,,US
1,361484,10,,,US
1,361486,10,,,US
1,361487,10,,,US
1,361488,10,,,US
1,361489,10,,,US
1,361485,10,,,US
1,36150,10,,,US
1,36153,10,,,US
1,361510,10,,,US
1,361511,10,,,US
1,361512,10,,,US
1,361513,10,,,US
1,361514,10,,,US
1,361515,10,,,US
1,361517,10,,,US
1,361518,10,,,US
1,361519,10,,,US
1,361516,10,,,US
1,361520,10,,,US
1,361521,10,,,US
1,361522,10,,,US
1,361523,10,,,US
1,361524,10,,,US
1,361525,10,,,US
1,361529,10,,,US
1,361526,10,,,US
1,361527,10,,,US
